TIPO	NOME	DIRETORIA	DEPENDENCIA ADMINISTRATIVA	CEU	ENDERECO	NUMERO	BAIRRO	CEP	TEL1	TEL2	SITUACAO	DISTRITO	LATITUDE	LONGITUDE	CIDADE	ESTADO	DDD	EMAIL	COMPLEMENTO
0	KIYOSHI TANAKA VEREADOR EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		JOAO MENEGHEL 	222	RUDGE RAMOS	9623020	43687766	NULL		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	KIYOSHI.TANAKA@SAOBERNARDO.SP.GOV.BR	RUA
0	VITAL BRASIL EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		BRASIL 	748	RUDGE RAMOS	9627000	43682533	43683665		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	VITAL.BRASIL@SAOBERNARDO.SP.GOV.BR	RUA
0	ALDINO PINOTTI EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		VIANAS 	2399	BAETA NEVES	9760510	43327537	43375919		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	ALDINO@SAOBERNARDO.SP.GOV.BR	RUA
0	EUCLIDES DA CUNHA EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		JOSE FIUZA DA ROCHA 	48	FERRAZOPOLIS	9790445	41273677	43390568		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	EUCLIDES.CUNHA@SAOBERNARDO.SP.GOV.BR	RUA
0	LAURO GOMES EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		PIAGENTINI 	79	RUDGE RAMOS	9626130	43652371	43681865		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	LAURO.GOMES@SAOBERNARDO.SP.GOV.BR	RUA
0	MONTEIRO LOBATO EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		FRANCISCO PRESTES MAIA 	350	CENTRO	9770000	41225217	41255959		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	MONTEIRO.LOBATO@SAOBERNARDO.SP.GOV.BR	AVENIDA
0	CANDIDO PORTINARI EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		MARIA AMELIA PRINCESA	375	NOVA PETROPOLIS	9771120	41254040	41256698		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	CANDIDO.PORTINARI@SAOBERNARDO.SP.GOV.BR	RUA
0	SANTOS DUMONT EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		AMANCIO DE CARVALHO DOUTOR	161	BAETA NEVES	9751470	41216026	41224611		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	SANTOS.DUMONT@SAOBERNARDO.SP.GOV.BR	RUA
0	CECILIA MEIRELES EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		CAMPINAS 	70	BAETA NEVES	9751420	41224900	43302474		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	CECILIA.MEIRELES@SAOBERNARDO.SP.GOV.BR	RUA
0	ALCINA DANTAS FEIJAO PROFA ESCOLA MUNICIPAL DE ENSINO	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA CAPIVARI	500	MAUA	9580370	42383157	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	ABELARDO GALDINO PINTO EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		CAMISAO CORONEL	320	OSVALDO CRUZ	9571020	42322146	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	ALFREDO RODRIGUES EMI	SAO BERNARDO DO CAMPO	MUNICIPAL		JOAO XXIII PAPA	601	JARDIM SAO CAETANO	9581620	42384615	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	AVENIDA
0	EMI ANGELA MASSEI 	SAO BERNARDO DO CAMPO	MUNICIPAL		NESTOR MOREIRA 	360	CERAMICA	9540800	42327666	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	ANTONIO DE OLIVEIRA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA ARLINDO MARCHETTI	508	SANTA MARIA	9560650	42203376	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	CASTORINA FARIA LIMA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA TEFFE	460	SANTA MARIA	9560140	42246653	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	EMILIO CARLOS EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		GONZAGA 	241	OSVALDO CRUZ	9540110	42283407	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	FERNANDO PIVA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA CAVALHEIRO E GIULIANO	1050	OLIMPICO	9570400	42326136	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	EMEI.FERNANDOPIVA@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	FORTUNATO RICCI EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA ORIENTE	333	BARCELONA	9551010	42284038	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	FRANCISCO FALZARANO EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA VANDA	73	BOA VISTA	9572080	42386831	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	EMEI.FRANCISCOFALZARANO@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	HELENA MUSUMECI EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		PARANAPANEMA 	670	NOVA GERTY	9580310	42326580	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	AVENIDA
0	IRINEU DA SILVA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		ESTRADAS DAS LAGRIMAS	320	SAO JOSE	9581310	42380535	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	JOAO BARILE EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		DURVAL VILALVA DOUTOR	125	FUNDACAO	9520470	42284502	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	JOSE CORONA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA MOGI GUACU	80	OLIMPICO	9570570	42268583	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	JOSE FERRARI EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA PARAIBA	646	CENTRO	9521070	42246778	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	LUIZ JOSE GIORGETTI EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		IVAI 	63	SANTA MARIA	9560570	42243753	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	MARIA D'AGOSTINI PREMI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA DESIREE MALATEAUX	129	MAUA	9580590	42328389	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	MARIA SIMONETTI THOME EMI	SAO BERNARDO DO CAMPO	MUNICIPAL		ANTONIO JOAO TENENTE	413	CERAMICA	9530460	42296787	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	OCTAVIO TEGAO EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA CAPIVARI	627	MAUA	9580370	42339863	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	ORLANDO MORETTO EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		ARMANDO DE ARRUDA PEREIRA ENGENHEIRO	120	CERAMICA	9581160	42272411	42295485		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	EMEI.ORLANDOMORETTO@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	PEDRO JOSE LORENZINI EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA MARECHAL DEODORO	445	SANTA PAULA	9541300	42213417	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	INES DOS RAMOS PROFA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		VIEIRA DE CARVALHO	525	NOVA GERTY	9572490	42388686	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	EMEI.INES@HOTMAIL.COM	
0	ROMEU FIORELLI EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA BERILLOS	113	PROSPERIDADE	9550600	42299147	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	ROSA PERRELLA EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA LOURDES	460	NOVA GERTI	9571470	42381897	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	RUA
0	PRIMEIRO DE MAIO EMEI	SAO BERNARDO DO CAMPO	MUNICIPAL		RUA RAFAEL CORREA SAMPAIO	584	SANTO ANTONIO	9521300	42214965	NULL		SAO CAETANO DO SUL			SAO CAETANO DO SUL	SP	11	LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR	AVENIDA
0	CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFA MARIA APARECIDA DE CAMARGO DAMY RODRIGUES	OSASCO	MUNICIPAL		ROBERTO CARLOS SASOUNIAN 	60	BONANCA	6266195	36035344	NULL		OSASCO			OSASCO	SP	11	EMEIDAMY@GMAIL.COM	RUA
0	THEREZA BIANCHI COLLINO EMEI	OSASCO	MUNICIPAL		ESDRAS PRATES DA SILVEIRA 	77	PRESIDENTE ALTINO	6216270	36828577	NULL		OSASCO			OSASCO	SP	11	EMEITHEREZACOLLINO@GMAIL.COM	RUA
0	JOSE FLAVIO DE FREITAS PROF EMEI	OSASCO	MUNICIPAL		RUA FORTUNATO PULHERINE	240	JARDIM MUTINGA	6286080	36024992	36968129		OSASCO			OSASCO	SP	11	JFLAVIO.BEZERRABRAGA@GMAIL.COM	RUA
0	ALICE MANHOLER PETERI CEMEI	OSASCO	MUNICIPAL		RUA ALEXANDRE BAPTISTONE	579	KM 18	6190120	36822874	NULL		OSASCO			OSASCO	SP	11	ALICEPITERI@GMAIL.COM	RUA
0	SEVERINO DE ARAUJO FREIRE EMEI	OSASCO	MUNICIPAL		BENTO VIDAL DOUTOR	236	NOVO OSASCO	6142100	36947072	NULL		OSASCO			OSASCO	SP	11	EMEISEVERINODEARAUJOFREIRE@GMAIL.COM	RUA
0	FERNANDO BUONADUCE PROF EMEI	OSASCO	MUNICIPAL		HORACIO LAFER 	699	JARDIM DAS FLORES	6112010	36992421	NULL		OSASCO			OSASCO	SP	11	EMEIBUONADUCE@GMAIL.COM	AVENIDA
0	LOURDES CANDIDA FARIA CEMEI	OSASCO	MUNICIPAL		ANHANGUERA 	338	PIRATININGA	6230110	36025379	NULL		OSASCO			OSASCO	SP	11	CEMEILOURDESCANDIDAFARIA@HOTMAIL.COM	RUA
0	HELENA COUTINHO EMEI	OSASCO	MUNICIPAL		ALBERTO SANTOS DUMONT 	75	VILA OSASCO	6080020	36819924	NULL		OSASCO			OSASCO	SP	11	EMEI.HELENA@GMAIL.COM	AVENIDA
0	OSWALDO GONCALVES CARVALHO CEMEI	OSASCO	MUNICIPAL		PRACA PROF ANEZIO CABRAL	109	ROCHDALE	6226010	35991543	NULL		OSASCO			OSASCO	SP	11	EMEIOGDC@GAMIL.COM	PRACA
0	ANGELO MARTINO PROFESSOR ESCOLA MUNICIPAL EDUCACAO INFANTIL	CENTRO SUL	MUNICIPAL		HUMAITA 	536	BELA VISTA	1321010	31060285	31151766		BELA VISTA			SAO PAULO	SP	11	NULL	RUA
0	GUILHERME RUDGE EMEI	LESTE 5	MUNICIPAL		GUILHERME RUDGE MAJOR	128	BRAS	3014020	22929783	26932179		BELEM			SAO PAULO	SP	11	NULL	PRACA
0	ELDY POLI BIFONE PROFA EMEI	LESTE 5	MUNICIPAL		ARISTON AZEVEDO 	134	CATUMBI	3021020	26932144	26947365		BELEM			SAO PAULO	SP	11	NULL	AVENIDA
0	ALCEU MAYNARD ARAUJO PROFESSOR EMEI	CENTRO	MUNICIPAL		RUA NEVES DE CARVALHO	780A	BOM RETIRO	1132010	32217993	32219134		BOM RETIRO			SAO PAULO	SP	11	NULL	RUA
0	ANTONIO BENTO EMEI	CENTRO OESTE	MUNICIPAL		RUA JOAO BATISTA SOUZA FO	405	CAXINGUI	5515040	37215602	37217397		BUTANTA			SAO PAULO	SP	11	NULL	RUA
0	MONTE CASTELO EMEI	CENTRO OESTE	MUNICIPAL		MONTE CASTELO 	49	BUTANTA	5505050	30327534	38197850		BUTANTA			SAO PAULO	SP	11	NULL	PRACA
0	NIDA MALDI CORAZZA EDUCADORA EMEI	CENTRO OESTE	MUNICIPAL		ABIGAIL ALVES PIRES PROFESSORA	76	JARDIM SARAH	5381000	37636982	37685495		RIO PEQUENO			SAO PAULO	SP	11	NULL	RUA
0	EMIR MACEDO NOGUEIRA EMEI	CENTRO OESTE	MUNICIPAL		ARARIPE DE FARIA GENERAL	405	VILA GOMES	5590020	37230516	37261963		BUTANTA			SAO PAULO	SP	11	NULL	PRACA
0	GOULART ENGENHEIRO EMEI	LESTE 1	MUNICIPAL		PRACA GAJE	365	ENGENHEIRO GOULART	3725040	26213757	26218095		CANGAIBA			SAO PAULO	SP	11	NULL	PRACA
0	ABELARDO GALDINO PINTO PIOLIN EMEI	CENTRO	MUNICIPAL		PRACA DO CENTENARIO	70	CASA VERDE BAIXA	2515040	39550167	39666767		CASA VERDE			SAO PAULO	SP	11	NULL	PRACA
0	JOAO THEODORO EMEI	CENTRO	MUNICIPAL		RUA RIBEIRO DE LIMA	230	BOM RETIRO	1122000	33291540	33299403		BOM RETIRO			SAO PAULO	SP	11	NULL	RUA
0	EDUARDO GOMES BRIGADEIRO EMEI	CENTRO	MUNICIPAL		RUA SANTA EUDOXIA	800	PARQUE PERUCHE	2533011	38580578	39660434		CASA VERDE			SAO PAULO	SP	11	NULL	RUA
0	7 DE SETEMBRO EMEI	CENTRO	MUNICIPAL		BALTASAR ABADAL 	SN	VILA SANTISTA	2560150	39510795	39510799		CASA VERDE			SAO PAULO	SP	11	NULL	RUA
0	REGENTE FEIJO ESCOLA MUNICIPAL EDUCACAO INFANTIL	CENTRO SUL	MUNICIPAL		LACERDA FRANCO 	795	CAMBUCI	1536000	32077262	32087804		CAMBUCI			SAO PAULO	SP	11	NULL	AVENIDA
0	ANTONIO BRANCO LEFEVRE PROF EMEI	CENTRO OESTE	MUNICIPAL		OVIDIO PIRES DE CAMPOS DOUTOR	342	CERQUEIRA CESAR	5403010	30633543	30888793		JARDIM PAULISTA			SAO PAULO	SP	11	NULL	RUA
0	ARMANDO DE ARRUDA PEREIRA EMEI	CENTRO	MUNICIPAL		PRACA REPUBLICA	350	REPUBLICA	1045000	32213892	NULL		REPUBLICA			SAO PAULO	SP	11	EMEIAAPEREIRA@PREFEITURA.SP.GOV.BR	PRACA
0	GABRIEL PRESTES DOUTOR EMEI	CENTRO	MUNICIPAL		RUA DA CONSOLACAO	1012	CONSOLACAO	1302000	32373199	32584875		CONSOLACAO			SAO PAULO	SP	11	NULL	RUA
0	MONTEIRO LOBATO EMEI	CENTRO	MUNICIPAL		RUA BAHIA	257	HIGIENOPOLIS	1244001	36612412	NULL		CONSOLACAO			SAO PAULO	SP	11	NULL	RUA
0	PATRICIA GALVAO EMEI	CENTRO	MUNICIPAL		JOAO GUIMARAES ROSA 	135	CONSOLACAO	1303030	32563373	32567859		CONSOLACAO			SAO PAULO	SP	11	NULL	RUA
0	HEITOR VILLA LOBOS EMEI	CENTRO OESTE	MUNICIPAL		RUA CURITIBA	232	PARAISO	4005030	30512273	38841363		MOEMA			SAO PAULO	SP	11	NULL	RUA
0	ISABEL COLOMBO PROFA EMEI	CENTRO OESTE	MUNICIPAL		ANTONIO JOSE DOS SANTOS PADRE	1511	CIDADE MONCOES	4563004	55057097	55063713		ITAIM BIBI			SAO PAULO	SP	11	NULL	AVENIDA
0	ANITA COSTA DONA EMEI	CENTRO OESTE	MUNICIPAL		ALAMEDA DOS JURUPIS	254	INDIANOPOLIS	4088000	50522979	50522994		MOEMA			SAO PAULO	SP	11	NULL	ALAMEDA
0	LUCY GARCIA SALGADO PROFA EMEI	CENTRO OESTE	MUNICIPAL		ALAMEDA DOS GUARAMOMIS	1410	PLANALTO PAULISTA	4076012	50412395	50926282		MOEMA			SAO PAULO	SP	11	NULL	ALAMEDA
0	IGNACIO HENRIQUE ROMEIRO PROF EMEI	CENTRO OESTE	MUNICIPAL		JAUAPERI 	1639	MOEMA	4523016	50920013	55321519		MOEMA			SAO PAULO	SP	11	NULL	ALAMEDA
0	MANUEL SOARES NEIVA CORONEL ESCOLA MUNICIPAL ED INFANTIL	CENTRO SUL	MUNICIPAL		COSMOPOLITA 	9	VILA DOM PEDRO I	4277030	50600145	50622279		IPIRANGA			SAO PAULO	SP	11	NULL	PRACA
0	DOM PEDRO I ESCOLA MUNICIPAL EDUCACAO INFANTIL	CENTRO SUL	MUNICIPAL		NAMI JAFET 	305	IPIRANGA	4205050	22729211	22731980		IPIRANGA			SAO PAULO	SP	11	NULL	PRACA
0	DELFINO AZEVEDO ESCOLA MUNICIPAL EDUCACAO INFANTIL	CENTRO SUL	MUNICIPAL		PRIMEIRO DE OUTUBRO 	30	VILA MONUMENTO	4261140	20636800	22728023		IPIRANGA			SAO PAULO	SP	11	NULL	PRACA
0	BATISTA CEPELOS ESCOLA MUNICIPAL EDUCACAO INFANTIL	CENTRO SUL	MUNICIPAL		RUA BARAO DO RIO DA PRATA	5	CIDADE NOVA HELIOPOLIS	4231004	22729551	22733381		SACOMA			SAO PAULO	SP	11	NULL	RUA
0	PRINCESA IZABEL ESCOLA MUNICIPAL EDUCACAO INFANTIL	CENTRO SUL	MUNICIPAL		AMADIS 	453	VILA INDEPENDENCIA	4221000	20610549	20636866		IPIRANGA			SAO PAULO	SP	11	NULL	RUA
0	ANTONIO FRANCISCO LISBOA CEU EMEI	CENTRO SUL	MUNICIPAL		LARGO DE SAO JOAO CLIMACO	12	S JOAO CLIMACO	4255010	29463392	29484862		SACOMA			SAO PAULO	SP	11	NULL	LARGO
0	MILTON IMPROTA PROFESSOR EMEI	CENTRO SUL	MUNICIPAL		PINHEIRO DA CUNHA 	469	IPIRANGA	4275050	50615204	50617235		IPIRANGA			SAO PAULO	SP	11	NULL	PRACA
0	LEONOR MENDES BARROS DONA EMEI	SUL 1	MUNICIPAL		PRACA JOSE LUZ	108	CIDADE VARGAS	4320010	55884406	55884629		JABAQUARA			SAO PAULO	SP	11	NULL	PRACA
0	LOURDES HEREDIA MELLO PROFA EMEI	SUL 1	MUNICIPAL		PRACA WHITAKER PENTEADO	264	VILA GUARANI	4307050	22753958	22754798		JABAQUARA			SAO PAULO	SP	11	NULL	PRACA
0	MACHADO DE ASSIS EMEI	SUL 1	MUNICIPAL		AMERICO MORETTI TENENTE	1189	VILA SANTA CATARINA	4372064	55639045	56773514		JABAQUARA			SAO PAULO	SP	11	NULL	RUA
0	NEUSA MARIA ROSSI EMEI	SUL 1	MUNICIPAL		RUA LUCRECIA MACIEL	40	VILA GUARANI (Z SUL)	4314130	50160051	50170021		JABAQUARA			SAO PAULO	SP	11	NULL	RUA
0	TIDE SETUBAL EMEI	CENTRO OESTE	MUNICIPAL		RUA COJUBA	97	ITAIM BIBI	4533040	30784891	30788743		ITAIM BIBI			SAO PAULO	SP	11	NULL	RUA
0	JEAN PIAGET EMEI	CENTRO OESTE	MUNICIPAL		SALDANHA DA GAMA 	485	ALTO DA LAPA	5081000	38315290	38323047		LAPA			SAO PAULO	SP	11	EMEIJPIAGET@PREFEITURA.SP.GOV.BR	RUA
0	ANA MARIA POPOVIC PROFA EMEI	CENTRO OESTE	MUNICIPAL		JARICUNAS 	SN	VILA ROMANA	5053070	36720268	38683511		LAPA			SAO PAULO	SP	11	EMEIAPOPPOVIC@PREFEITURA.SP.GOV.BR	RUA
0	LEOPOLDINA DONA EMEI	CENTRO OESTE	MUNICIPAL		PERIBEBUI 	SN	ALTO DA LAPA	5084000	38320543	38323632		VILA LEOPOLDINA			SAO PAULO	SP	11	EMEILEOPOLDINA@PREFEITURA.SP.GOV.BR	RUA
0	NOEMIA IPPOLITO EMEI	CENTRO OESTE	MUNICIPAL		ALFREDO WEISZFLOG 	SN	VILA ROMANA	5045050	36726095	38736282		LAPA			SAO PAULO	SP	11	EMEINIPPOLITO@PREFEITURA.SP.GOV.BR	PRACA
0	NEYDE GUZZI CHIACCHIO PROFA EMEI	CENTRO OESTE	MUNICIPAL		LAPA 	SN	LAPA DE BAIXO	5069030	36114957	36116215		LAPA			SAO PAULO	SP	11	EMEINGCHIACCHIO@PREFEITURA.SP.GOV.BR	LARGO
0	SARITA CAMARGO PROFA EMEI	CENTRO OESTE	MUNICIPAL		CAIAPOS 	148	VILA ANASTACIO	5094000	38323367	38324061		LAPA			SAO PAULO	SP	11	EMEISCAMARGO@PREFEITURA.SP.GOV.BR	RUA
0	RICARDO GONCALVES EMEI	CENTRO OESTE	MUNICIPAL		TCHECO 	SN	VILA IPOJUCA	5057080	38312896	38322198		LAPA			SAO PAULO	SP	11	EMEIRGONCALVES@PREFEITURA.SP.GOV.BR	PRACA
0	ALBERTO DE OLIVEIRA EMEI	CENTRO SUL	MUNICIPAL		DONATELLO 	335	CAMBUCI	1518080	31190703	32073860		CAMBUCI			SAO PAULO	SP	11	NULL	PRACA
0	EMEI NELSON MANDELA	CENTRO	MUNICIPAL		AV CELESTINO BOURROUL	358	LIMAO	2710000	39661082	NULL		LIMAO			SAO PAULO	SP	11	NULL	AVENIDA
0	TAMANDARE ALMIRANTE EMEI	CENTRO SUL	MUNICIPAL		RAFAEL SAO	185	MOOCA	3113020	22912722	27966928		MOOCA			SAO PAULO	SP	11	NULL	LARGO
0	MARCILIO DIAS EMEI	CENTRO SUL	MUNICIPAL		JAIBARAS 	360	BELENZINHO	3163040	26942458	26943582		MOOCA			SAO PAULO	SP	11	NULL	RUA
0	MARIO ALVES DE CARVALHO DR EMEI	LESTE 5	MUNICIPAL		PEDRO I DOM	SN	VILA INVERNADA	3351125	26710067	26712684		AGUA RASA			SAO PAULO	SP	11	NULL	PARQUE
0	OLAVO BILAC EMEI	NORTE 1	MUNICIPAL		PRACA SILVINO LOPES	SN	ITABERABA	2803030	39753471	39756643		FREGUESIA DO O			SAO PAULO	SP	11	NULL	PRACA
0	JULIO DE MESQUITA FILHO EMEI	NORTE 2	MUNICIPAL		JOSE SOARES DE MELLO PROFESSOR	64	JARDIM CENTENARIO	2882100	38510287	38514943		CACHOEIRINHA			SAO PAULO	SP	11	NULL	RUA
0	MANOEL PRETO EMEI	NORTE 1	MUNICIPAL		BONIFACIO CUBAS 	356	VILA ALBERTINA	2731000	39313871	39313887		FREGUESIA DO O			SAO PAULO	SP	11	NULL	RUA
0	MARTINS FONTES EMEI	NORTE 1	MUNICIPAL		BARTOLOMEO LAURENTI 	205	PARQUE TIETE	2870020	38510479	38512073		BRASILANDIA			SAO PAULO	SP	11	NULL	RUA
0	25 DE JANEIRO EMEI	NORTE 1	MUNICIPAL		FELICIANO DOMINGUES PADRE	182	JARDIM MARILIZA	2965140	39752738	39756908		FREGUESIA DO O			SAO PAULO	SP	11	NULL	RUA
0	CASPER LIBERO EMEI	CENTRO	MUNICIPAL		NESTOR PEREIRA COMENDADOR	146	CANINDE	3034070	32283514	33131050		PARI			SAO PAULO	SP	11	NULL	RUA
0	EVARISTO DA VEIGA EMEI	LESTE 4	MUNICIPAL		RUA PIERRE JANSEN	40	JARDIM COIMBRA	3690010	20420003	20483062		ARTUR ALVIM			SAO PAULO	SP	11	NULL	RUA
0	JOSE RUBENS P FERNANDES PROF EMEI	LESTE 1	MUNICIPAL		RUA FAUSTINO PAGANINI	695	CHACARA CRUZEIRO DO SUL	3732010	26410625	26414958		CANGAIBA			SAO PAULO	SP	11	NULL	RUA
0	TOMAS ANTONIO GONZAGA EMEI	LESTE 1	MUNICIPAL		RUA SILVIO RIBEIRO SANTOS	46	VILA UNIAO (ZONA LESTE)	3683040	20415958	22804895		PONTE RASA			SAO PAULO	SP	11	NULL	RUA
0	MARIO GRACIOTTI EMEI	LESTE 1	MUNICIPAL		RUA ENTRE RIOS	160	VILA BUENOS AIRES	3736000	26847178	29582488		CANGAIBA			SAO PAULO	SP	11	NULL	RUA
0	SANTOS DUMONT EMEI	CENTRO	MUNICIPAL		DIANA 	250	PERDIZES	5019000	36724529	38736281		PERDIZES			SAO PAULO	SP	11	EMEISDUMONT@PREFEITURA.SP.GOV.BR	RUA
0	PEDROSO DE MORAES EMEI	CENTRO OESTE	MUNICIPAL		RUA PEDROSO DE MORAES	100	PINHEIROS	5420000	30317010	30327689		PINHEIROS			SAO PAULO	SP	11	NULL	AVENIDA
0	AFONSO SARDINHA EMEI	NORTE 1	MUNICIPAL		MUTINGA 	1406	JARDIM SANTO ELIAS	5110000	39045459	39046771		PIRITUBA			SAO PAULO	SP	11	EMEIASARDINHA@PREFEITURA.SP.GOV.BR	AVENIDA
0	ANTONIO RAPOSO TAVARES EMEI	NORTE 1	MUNICIPAL		AVENIDA MUTINGA	4855	VILA PIAUI	5110000	36215263	36219460		JAGUARA			SAO PAULO	SP	11	EMEIARTAVARES@PREFEITURA.SP.GOV.BR	AVENIDA
0	PEROLA ELLIS BYINGTON EMEI	NORTE 1	MUNICIPAL		RUA MAJOR ALFREDO ROMAO	65	VILA CLARICE	5177030	39015006	39043738		PIRITUBA			SAO PAULO	SP	11	EMEIPEBYNGTON@PREFEITURA.SP.GOV.BR	RUA
0	OLGA MARIA GERMANO MARTINS DOMINGOS PROFESSORA EMEI	NORTE 1	MUNICIPAL		BALTAZAR DE GODOY 	SN	VILA BONILHA	2935110	39755315	39997003		PIRITUBA			SAO PAULO	SP	11	EMEIOLGADOMINGOS@PREFEITURA.SP.GOV.BR	PRACA
